tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,time
0,1059,earthquake,6.2, Panama,-82.754,8.4612,32.58,2019-06-26,05:23:51.514000+00:00
0,611,earthquake,6.3,Kermadec Islands region,-179.182,-30.3961,10.0,2019-06-27,11:04:56.341000+00:00
1,630,earthquake,6.4, Northern Mariana Islands,144.3477,19.8515,410.0,2019-06-28,15:51:31.302000+00:00
1,947,earthquake,6.8, Chile,-72.3102,-34.2364,25.0,2019-08-01,18:28:07.270000+00:00
0,554,earthquake,6.0,southern East Pacific Rise,-113.8331,-49.7307,10.0,2019-08-02,05:50:55.239000+00:00
0,880,earthquake,6.9, Indonesia,104.7907,-7.2822,49.0,2019-08-02,12:03:27.001000+00:00
0,840,earthquake,6.3, Japan,141.6031,37.7594,38.0,2019-08-04,10:23:03.726000+00:00
0,554,earthquake,6.0,Santa Cruz Islands,166.2912,-11.3683,37.0,2019-08-20,13:03:52.633000+00:00
0,554,earthquake,6.0,western Indian-Antarctic Ridge,139.324,-50.3302,10.0,2019-08-21,14:28:25.652000+00:00
0,556,earthquake,6.0, Vanuatu,167.1897,-14.309,115.0,2019-08-24,15:51:27.119000+00:00
1,670,earthquake,6.6,South Sandwich Islands region,-26.5801,-60.2152,16.0,2019-08-27,23:55:19.187000+00:00
1,1009,earthquake,6.3, Oregon,-127.8817,43.5425,10.0,2019-08-29,15:07:58.646000+00:00
1,671,earthquake,6.6,Fiji region,-178.5701,-20.3641,591.0,2019-09-01,15:54:20.392000+00:00
0,604,earthquake,6.1, Indonesia,111.8422,-6.0708,610.0,2019-09-19,07:06:33.291000+00:00
1,913,earthquake,6.0, Puerto Rico,-67.2701,19.077,10.0,2019-09-24,03:23:40+00:00
0,554,earthquake,6.0,Southwest Indian Ridge,56.2997,-33.8212,10.0,2019-09-24,21:19:47.423000+00:00
0,656,earthquake,6.5, Indonesia,128.3699,-3.4528,12.26,2019-09-25,23:46:43.543000+00:00
0,634,earthquake,6.1, Argentina,-71.9993,-40.8145,129.0,2019-09-26,16:36:18.155000+00:00
0,574,earthquake,6.1, New Zealand,-177.8625,-30.1733,34.0,2019-09-27,12:05:02.549000+00:00
0,630,earthquake,6.2, Philippines,126.5481,5.6756,73.0,2019-09-29,02:02:51.883000+00:00
1,844,earthquake,6.7, Chile,-73.163,-35.4758,11.0,2019-09-29,15:57:53.236000+00:00
0,554,earthquake,6.0,southern East Pacific Rise,-122.5586,-55.9278,10.0,2019-10-01,03:56:07.115000+00:00
1,780,earthquake,6.4, Philippines,125.007,6.7147,16.12,2019-10-16,11:37:06.342000+00:00
0,632,earthquake,6.4, Vanuatu,169.4883,-19.0184,231.0,2019-10-21,02:52:29.674000+00:00
1,611,earthquake,6.3,north of Ascension Island,-13.8367,-1.0987,10.0,2019-10-23,16:08:14.497000+00:00
1,783,earthquake,6.6, Philippines,125.0082,6.7567,15.0,2019-10-29,01:04:43.879000+00:00
0,572,earthquake,6.1,South Sandwich Islands region,-26.2399,-55.735,8.0,2019-11-02,18:08:41.113000+00:00
0,829,earthquake,6.1, Chile,-71.3753,-31.8362,53.0,2019-11-04,21:53:25.320000+00:00
1,673,earthquake,6.6, Tonga,-175.272,-18.5747,10.0,2019-11-04,22:43:32.280000+00:00
0,611,earthquake,6.3,east of the South Sandwich Islands,-9.3217,-57.9236,10.0,2019-11-05,20:52:01.485000+00:00
0,554,earthquake,6.0, Vanuatu,167.7494,-13.7988,19.0,2019-11-05,23:17:26.588000+00:00
0,554,earthquake,6.0,Vanuatu,167.8086,-13.7208,10.0,2019-11-06,00:39:09.303000+00:00
0,650,earthquake,6.5,Fiji region,-179.5113,-21.9449,577.0,2019-11-08,10:44:44.338000+00:00
0,595,earthquake,6.2, Tonga,-175.3675,-18.8625,10.0,2019-11-11,23:03:28.119000+00:00
1,799,earthquake,7.1, Indonesia,126.4156,1.6213,33.0,2019-11-14,16:17:40.578000+00:00
0,554,earthquake,6.0, Indonesia,126.4161,1.5361,23.0,2019-11-14,21:12:54.753000+00:00
0,644,earthquake,6.3, Mexico,-93.2068,13.8859,15.0,2019-11-20,04:27:05.252000+00:00
0,611,earthquake,6.3, Russia,153.6799,53.128,496.0,2019-11-20,08:26:08.017000+00:00
0,780,earthquake,6.2, Laos,101.3558,19.4533,10.0,2019-11-20,23:50:43.955000+00:00
0,591,earthquake,6.2, Palau,132.8148,1.6436,5.0,2019-11-23,12:11:15.564000+00:00
1,612,earthquake,6.3, Alaska,-175.5115,51.3808,20.0,2019-11-24,00:54:01.053000+00:00
0,1910,earthquake,6.4, Albania,19.5256,41.5138,22.0,2019-11-26,02:54:12.872000+00:00
0,615,earthquake,6.0, Greece,23.2284,35.7174,69.0,2019-11-27,07:23:42.383000+00:00
1,554,earthquake,6.0, Alaska,-178.1001,51.1867,28.0,2019-12-02,05:01:54.821000+00:00
0,579,earthquake,6.0, Chile,-70.576,-18.5042,38.0,2019-12-03,08:46:35.780000+00:00
0,554,earthquake,6.0, Vanuatu,169.5748,-19.0677,266.0,2019-12-04,20:10:03.595000+00:00
0,554,earthquake,6.0, Tonga,-175.1035,-15.2594,10.0,2019-12-06,13:04:46.540000+00:00
0,555,earthquake,6.0, Vanuatu,167.7089,-14.3628,7.51,2019-12-14,04:57:34.937000+00:00
1,832,earthquake,6.8, Philippines,125.1739,6.6969,18.0,2019-12-15,06:11:51.155000+00:00
0,712,earthquake,6.1, Afghanistan,70.4555,36.5374,212.0,2019-12-20,11:39:52.874000+00:00
1,559,earthquake,6.0, Canada,-129.9372,50.6071,10.0,2019-12-23,19:49:43.086000+00:00
1,562,earthquake,6.0, Canada,-129.7573,50.5169,10.0,2019-12-23,20:56:23.555000+00:00
0,556,earthquake,6.0, Argentina,-63.3857,-26.964,572.44,2019-12-24,16:43:33.420000+00:00
0,815,earthquake,6.0, Colombia,-74.0176,3.5359,11.0,2019-12-24,19:03:52.492000+00:00
1,631,earthquake,6.3, Canada,-129.963,50.6106,6.58,2019-12-25,03:36:01.626000+00:00
0,572,earthquake,6.1,southern East Pacific Rise,-115.8438,-25.2226,10.0,2019-12-25,20:20:12.751000+00:00
0,619,earthquake,6.3, Indonesia,96.3575,2.3481,17.0,2020-01-07,06:05:19.759000+00:00
1,1820,earthquake,6.4, Puerto Rico,-66.8266,17.8686,8.95,2020-01-07,08:24:25.262000+00:00
0,554,earthquake,6.0, Papua New Guinea,151.2659,-5.2046,117.0,2020-01-07,19:11:35.665000+00:00
0,630,earthquake,6.4, Russia,171.0611,62.358,10.0,2020-01-09,08:38:08.278000+00:00
0,555,earthquake,6.0, Indonesia,139.3363,-2.8405,44.0,2020-01-18,16:38:14.301000+00:00
0,1006,earthquake,6.0, China,77.1084,39.8353,5.55,2020-01-19,13:27:56.630000+00:00
0,574,earthquake,6.1, Indonesia,123.8025,-0.1042,121.72,2020-01-19,16:58:20.002000+00:00
0,572,earthquake,6.1,South Sandwich Islands region,-26.282,-59.2277,93.0,2020-01-20,06:51:37.818000+00:00
0,595,earthquake,6.2, Alaska,-177.855,51.9836,10.0,2020-01-23,05:53:02.618000+00:00
0,1169,earthquake,6.7, Turkey,39.0609,38.4312,10.0,2020-01-24,17:55:14.147000+00:00
1,573,earthquake,6.1, Alaska,-179.8892,51.1338,17.0,2020-01-26,06:31:55.398000+00:00
0,623,earthquake,6.3, Solomon Islands,161.0606,-10.0929,21.0,2020-01-27,05:02:01.704000+00:00
1,1812,earthquake,7.7, Jamaica,-78.756,19.4193,14.86,2020-01-28,19:10:24.918000+00:00
1,616,earthquake,6.1, Cayman Islands,-80.7411,18.9457,10.0,2020-01-28,21:55:16.450000+00:00
0,557,earthquake,6.0, Solomon Islands,161.2756,-10.418,85.0,2020-01-29,13:49:49.744000+00:00
0,598,earthquake,6.2, Indonesia,113.0778,-6.0817,592.42,2020-02-05,18:12:37.734000+00:00
0,559,earthquake,6.0, Philippines,126.5692,5.4543,19.0,2020-02-06,13:40:05.791000+00:00
0,554,earthquake,6.0,South Sandwich Islands region,-25.5526,-59.9212,16.0,2020-02-08,14:32:58.625000+00:00
0,575,earthquake,6.1, Papua New Guinea,152.1522,-5.4925,34.0,2020-02-09,06:04:29.967000+00:00
1,770,earthquake,7.0, Russia,148.959,45.6161,143.0,2020-02-13,10:33:44.406000+00:00
0,662,earthquake,6.0, Turkey,44.3732,38.4958,10.0,2020-02-23,16:00:31.626000+00:00
0,563,earthquake,6.0, Indonesia,131.1196,-7.4887,54.0,2020-02-26,07:33:12.952000+00:00
0,554,earthquake,6.0,Southwest Indian Ridge,58.3242,-31.368,10.0,2020-03-06,10:28:42.029000+00:00
1,631,earthquake,6.4,Kermadec Islands region,-175.6102,-27.367,11.0,2020-03-14,10:01:17.118000+00:00
0,557,earthquake,6.0, Tonga,-172.1911,-16.0252,10.0,2020-03-17,16:06:22.370000+00:00
0,572,earthquake,6.1, Vanuatu,167.0277,-13.1364,176.0,2020-03-18,03:13:45.742000+00:00
0,681,earthquake,6.2, Indonesia,115.1378,-11.0521,20.68,2020-03-18,17:45:39.299000+00:00
0,572,earthquake,6.1,central East Pacific Rise,-104.9519,-4.6744,10.0,2020-03-22,22:38:04.810000+00:00
1,879,earthquake,7.5, Russia,157.6955,48.9638,57.8,2020-03-25,02:49:21.160000+00:00
0,590,earthquake,6.1, Philippines,125.0521,5.5669,59.0,2020-03-26,15:38:04.089000+00:00
0,555,earthquake,6.0, Indonesia,126.4381,1.395,42.0,2020-04-05,18:37:10.876000+00:00
0,572,earthquake,6.1,Mid-Indian Ridge,77.393,-36.9558,10.0,2020-04-12,06:57:47.541000+00:00
0,554,earthquake,6.0,Kermadec Islands region,-176.3478,-30.3889,31.0,2020-04-14,01:06:47.913000+00:00
1,650,earthquake,6.1, Honduras,-85.6851,16.9591,12.0,2020-04-16,08:04:37.829000+00:00
1,686,earthquake,6.6, Japan region,140.1349,27.1264,453.0,2020-04-18,08:25:37.052000+00:00
0,638,earthquake,6.3, Japan,142.0049,38.8953,38.0,2020-04-19,20:39:05.639000+00:00
0,573,earthquake,6.1, Papua New Guinea,154.2347,-6.5337,19.0,2020-04-25,02:53:06.698000+00:00
0,678,earthquake,6.5, Greece,25.7101,34.1818,10.0,2020-05-02,12:51:05.561000+00:00
0,738,earthquake,6.8,Banda Sea,129.7852,-6.7761,96.0,2020-05-06,13:53:55.940000+00:00
0,572,earthquake,6.1, Papua New Guinea,154.741,-4.4643,471.17,2020-05-07,11:21:20.152000+00:00
1,671,earthquake,6.6, Solomon Islands,166.6485,-12.0665,107.0,2020-05-12,22:41:12.177000+00:00
0,1320,earthquake,6.5, NV Earthquake,-117.8497,38.1689,2.7,2020-05-15,11:03:27.176000+00:00
0,579,earthquake,6.1, Mexico,-108.1275,22.4152,10.0,2020-05-22,08:46:06.973000+00:00
0,595,earthquake,6.2, Vanuatu,167.8743,-17.5304,9.73,2020-05-27,07:09:09.853000+00:00
0,555,earthquake,6.0, Tonga,-174.4196,-22.2146,10.0,2020-05-28,07:18:45.146000+00:00
0,591,earthquake,6.2, Micronesia,140.2476,12.0809,10.0,2020-07-06,18:16:18.418000+00:00
0,684,earthquake,6.6,Java Sea,110.6893,-5.6023,533.76,2020-07-06,22:54:47.538000+00:00
1,820,earthquake,7.0, Papua New Guinea,147.7704,-7.836,73.0,2020-07-17,02:50:22.178000+00:00
0,573,earthquake,6.1, India,94.9362,11.8485,10.0,2020-07-17,14:03:40.437000+00:00
1,573,earthquake,6.1, Tonga,-172.694,-15.2553,12.0,2020-07-18,15:32:36.835000+00:00
0,554,earthquake,6.0,Fiji region,-178.6325,-20.8045,605.2,2020-07-21,20:56:25.167000+00:00
1,1112,earthquake,7.8, Alaska,-158.596,55.0715,28.0,2020-07-22,06:12:44.810000+00:00
0,575,earthquake,6.1, Alaska,-159.0413,54.969,16.53,2020-07-22,06:16:18.627000+00:00
0,650,earthquake,6.3,western Xizang,86.8637,33.1438,10.0,2020-07-22,20:07:19.194000+00:00
1,630,earthquake,6.4,South Sandwich Islands region,-25.413,-60.7833,10.0,2020-07-26,00:53:59.061000+00:00
1,582,earthquake,6.1, Alaska,-161.2041,54.7905,35.15,2020-07-28,08:03:43.215000+00:00
0,633,earthquake,6.4, Philippines,124.1331,7.2932,483.0,2020-08-01,17:09:01.952000+00:00
0,572,earthquake,6.1, Papua New Guinea,148.6496,-3.1951,10.0,2020-08-01,19:22:05.163000+00:00
0,630,earthquake,6.4, Vanuatu,168.065,-16.0944,181.88,2020-08-05,12:05:36.589000+00:00
0,611,earthquake,6.3,Prince Edward Islands region,42.4486,-41.6794,10.0,2020-08-06,23:36:44.553000+00:00
0,645,earthquake,6.0, Tanzania,39.8126,-7.3327,17.55,2020-08-12,17:13:16.180000+00:00
1,784,earthquake,6.6, Philippines,124.1272,12.0257,10.0,2020-08-18,00:03:48.566000+00:00
0,716,earthquake,6.8, Indonesia,101.1347,-4.3217,22.0,2020-08-18,22:23:59.497000+00:00
0,736,earthquake,6.9, Indonesia,101.2411,-4.2069,26.0,2020-08-18,22:29:24.731000+00:00
0,749,earthquake,6.9, Indonesia,123.4649,-6.71,624.0,2020-08-21,04:09:51.930000+00:00
0,606,earthquake,6.0, Costa Rica,-84.6376,9.5785,20.0,2020-08-24,21:51:09.259000+00:00
0,554,earthquake,6.0, Papua New Guinea,151.8638,-5.5579,23.0,2020-08-25,19:02:58.437000+00:00
0,591,earthquake,6.2, Papua New Guinea,151.8365,-5.5454,22.0,2020-08-25,19:08:52.908000+00:00
0,651,earthquake,6.5,central Mid-Atlantic Ridge,-29.8656,0.7821,10.0,2020-08-30,21:20:29.757000+00:00
1,824,earthquake,6.8, Chile,-71.3062,-27.9686,21.0,2020-09-01,04:09:28.470000+00:00
0,614,earthquake,6.3, Chile,-71.2662,-28.0315,16.18,2020-09-01,04:30:02.173000+00:00
0,674,earthquake,6.5, Chile,-71.3701,-27.9162,16.0,2020-09-01,21:09:17.852000+00:00
0,677,earthquake,6.3, Chile,-71.4912,-30.3388,30.0,2020-09-06,01:16:58.935000+00:00
1,593,earthquake,6.2, Vanuatu,167.5321,-17.1562,10.0,2020-09-06,02:59:16.073000+00:00
1,691,earthquake,6.7,central Mid-Atlantic Ridge,-37.1544,7.6829,10.0,2020-09-06,06:51:18.470000+00:00
1,634,earthquake,6.3, Philippines,125.8285,6.2693,120.0,2020-09-06,15:23:43.148000+00:00
1,594,earthquake,6.2, Vanuatu,168.5034,-17.1102,10.0,2020-09-07,06:12:39.688000+00:00
0,693,earthquake,6.2, Chile,-69.9096,-21.3968,51.0,2020-09-11,07:35:57.187000+00:00
0,598,earthquake,6.1, Japan,142.2446,38.7482,34.0,2020-09-12,02:44:11.224000+00:00
0,630,earthquake,6.4, Russia,158.3783,55.9733,344.0,2020-09-15,03:41:28.036000+00:00
1,732,earthquake,6.9,central Mid-Atlantic Ridge,-26.8533,0.9298,10.0,2020-09-18,21:43:59.027000+00:00
0,572,earthquake,6.1,south of Africa,31.7404,-48.0249,10.0,2020-09-26,17:10:22.462000+00:00
1,635,earthquake,6.4, Tonga,-174.1217,-19.5385,28.0,2020-10-01,01:13:36.524000+00:00
0,576,earthquake,6.1, Papua New Guinea,148.6656,-5.9961,74.0,2020-10-01,10:34:45.149000+00:00
1,630,earthquake,6.3, Papua New Guinea,146.1738,-6.0942,106.0,2020-10-08,07:35:32.524000+00:00
1,1165,earthquake,7.6, Alaska,-159.6258,54.602,28.37,2020-10-19,20:54:38.950000+00:00
0,572,earthquake,6.1,south of the Fiji Islands,-179.9621,-25.634,454.0,2020-10-23,07:04:30.940000+00:00
0,1528,earthquake,7.0, Greece,26.7838,37.8973,21.0,2020-10-30,11:51:27.348000+00:00
0,554,earthquake,6.0, Chile,-79.375,-44.4111,10.0,2020-11-03,02:40:54.919000+00:00
0,597,earthquake,6.2, Tonga,-173.5276,-15.2458,34.0,2020-11-07,09:27:05.498000+00:00
0,554,earthquake,6.0, Tonga,-177.561,-19.7177,417.0,2020-11-11,00:48:44.122000+00:00
0,567,earthquake,6.0, Philippines,126.2914,8.7572,43.0,2020-11-15,22:37:43.690000+00:00
0,554,earthquake,6.0, Indonesia,99.3227,-2.6706,19.0,2020-11-17,01:44:11.421000+00:00
0,664,earthquake,6.1, Chile,-73.0596,-34.5978,22.0,2020-11-22,00:54:56.794000+00:00
0,631,earthquake,6.4, Russia,140.7971,48.2521,589.0,2020-11-30,22:54:34.601000+00:00
0,620,earthquake,6.3, Argentina,-67.0048,-24.3221,189.0,2020-11-30,22:55:03.914000+00:00
0,554,earthquake,6.0,Balleny Islands region,154.7341,-61.9496,10.0,2020-12-01,20:52:57.066000+00:00
0,639,earthquake,6.1, Chile,-69.0609,-20.3947,105.0,2020-12-06,16:47:42.643000+00:00
0,680,earthquake,6.1, Taiwan,122.0243,24.7818,71.0,2020-12-10,13:19:58.682000+00:00
0,571,earthquake,6.0, Chile,-68.7079,-21.8063,114.0,2020-12-14,15:20:49.542000+00:00
0,581,earthquake,6.1, Philippines,125.4212,5.1789,14.0,2020-12-15,23:21:57.807000+00:00
0,636,earthquake,6.3, Japan,142.5814,40.8667,35.0,2020-12-20,17:23:22.668000+00:00
0,582,earthquake,6.1, Palau,133.6362,6.2544,11.0,2020-12-23,18:11:47.762000+00:00
1,792,earthquake,6.3, Philippines,120.6539,13.82,109.0,2020-12-24,23:43:41.964000+00:00
1,776,earthquake,6.7, Chile,-74.9849,-39.3398,10.0,2020-12-27,21:39:14.770000+00:00
0,1910,earthquake,6.4, Croatia,16.2573,45.4244,10.0,2020-12-29,11:19:54.762000+00:00
1,573,earthquake,6.1, Alaska,-179.793,51.2199,21.0,2021-01-03,12:38:48.915000+00:00
0,592,earthquake,6.2,Kermadec Islands region,-177.2713,-28.6357,38.49,2021-01-06,06:20:35.947000+00:00
0,573,earthquake,6.1, Indonesia,122.9487,0.0658,148.0,2021-01-06,20:59:34.315000+00:00
0,611,earthquake,6.3, New Zealand,-178.744,-29.4295,224.0,2021-01-08,00:28:50.091000+00:00
0,574,earthquake,6.1, Vanuatu,169.8821,-20.7367,113.0,2021-01-08,05:01:04.246000+00:00
0,581,earthquake,6.1, Argentina,-66.5729,-24.0412,217.0,2021-01-10,03:54:14.483000+00:00
0,573,earthquake,6.1, Vanuatu,167.8826,-16.0347,160.0,2021-01-10,06:48:20.094000+00:00
0,776,earthquake,6.7, Mongolia,100.4383,51.2811,10.0,2021-01-11,21:32:59.015000+00:00
0,600,earthquake,6.2, Indonesia,118.8899,-2.9717,18.0,2021-01-14,18:28:18.093000+00:00
1,1012,earthquake,6.4, Argentina,-68.7992,-31.8334,20.81,2021-01-19,02:46:22.380000+00:00
1,801,earthquake,7.0, Philippines,127.5145,4.9931,80.0,2021-01-21,12:23:04.255000+00:00
1,739,earthquake,6.9,South Shetland Islands,-55.5027,-61.8098,15.0,2021-01-23,23:36:51.667000+00:00
1,696,earthquake,6.7,West Chile Rise,-97.8,-36.2797,10.0,2021-02-03,05:23:43.520000+00:00
0,589,earthquake,6.0, Philippines,125.1011,6.7693,16.0,2021-02-07,04:22:56.667000+00:00
0,621,earthquake,6.3, Papua New Guinea,146.1444,-3.3226,10.0,2021-02-07,05:45:51.377000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.6556,-22.8327,11.0,2021-02-10,12:24:21.500000+00:00
0,611,earthquake,6.3, Indonesia,101.6495,-5.6856,10.0,2021-02-10,12:52:27.224000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.6432,-22.7415,10.0,2021-02-10,13:01:59.145000+00:00
1,918,earthquake,7.7,southeast of the Loyalty Islands,171.6566,-23.0511,10.0,2021-02-10,13:19:55.530000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.173,-22.8106,11.69,2021-02-10,16:35:22.999000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.213,-22.7173,14.0,2021-02-10,18:36:41.957000+00:00
1,611,earthquake,6.3,southeast of the Loyalty Islands,171.5827,-23.1911,12.0,2021-02-10,21:24:00.831000+00:00
0,554,earthquake,6.0,southeast of the Loyalty Islands,171.8122,-23.3358,10.56,2021-02-11,06:52:28.131000+00:00
1,1612,earthquake,7.1, Japan,141.7751,37.7265,43.98,2021-02-13,14:07:49.797000+00:00
1,640,earthquake,6.2, Vanuatu,167.5413,-17.8292,13.0,2021-02-16,00:49:25.141000+00:00
0,572,earthquake,6.1,southeast of the Loyalty Islands,171.7786,-23.1842,12.0,2021-02-17,22:49:38.110000+00:00
0,594,earthquake,6.2, Vanuatu,168.0675,-18.9515,14.0,2021-02-18,06:37:30.717000+00:00
0,573,earthquake,6.1, Wallis and Futuna,-176.7574,-14.8373,3.7,2021-02-18,15:30:47.991000+00:00
0,773,earthquake,6.3, Greece,22.1757,39.7546,8.0,2021-03-03,10:16:09.755000+00:00
1,932,earthquake,7.3, New Zealand,179.4576,-37.4787,10.0,2021-03-04,13:27:34.647000+00:00
0,575,earthquake,6.1, Vanuatu,167.3326,-14.4334,173.35,2021-03-04,16:53:11.135000+00:00
1,843,earthquake,7.4, New Zealand,-177.8398,-29.6768,43.0,2021-03-04,17:41:23.370000+00:00
1,1021,earthquake,8.1, New Zealand,-177.2794,-29.7228,28.93,2021-03-04,19:28:33.178000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-176.6895,-28.3867,10.0,2021-03-04,20:25:06.406000+00:00
0,650,earthquake,6.5,Kermadec Islands region,-176.6801,-28.5168,24.0,2021-03-04,23:12:59.962000+00:00
0,611,earthquake,6.3,Kermadec Islands region,-176.5578,-28.749,17.0,2021-03-05,02:30:36.279000+00:00
0,556,earthquake,6.0,Kermadec Islands region,-176.1259,-29.5019,15.0,2021-03-05,08:13:41.003000+00:00
0,591,earthquake,6.2,Kermadec Islands region,-176.6099,-28.8983,14.0,2021-03-05,14:24:52.718000+00:00
0,620,earthquake,6.3, New Zealand,179.5947,-37.5763,13.0,2021-03-06,00:16:22.227000+00:00
0,577,earthquake,6.1,Kermadec Islands region,-177.0009,-28.6263,10.0,2021-03-06,07:16:29.302000+00:00
0,592,earthquake,6.2,Kermadec Islands region,-177.7664,-28.4217,10.0,2021-03-06,10:34:47.134000+00:00
0,591,earthquake,6.2,Kermadec Islands region,-177.8739,-28.3565,15.0,2021-03-06,12:05:23.693000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-177.6283,-28.2896,10.0,2021-03-06,13:12:05.498000+00:00
0,554,earthquake,6.0,South Sandwich Islands region,-29.4818,-59.8709,10.0,2021-03-14,12:05:13.433000+00:00
1,672,earthquake,6.6, Russia,163.1803,54.7368,13.23,2021-03-16,18:38:21.233000+00:00
0,765,earthquake,6.0, Algeria,5.2014,36.9206,8.0,2021-03-18,00:04:06.698000+00:00
0,554,earthquake,6.0,west of Macquarie Island,150.3275,-59.618,10.0,2021-03-20,05:19:31.864000+00:00
1,1052,earthquake,7.0, Japan,141.6477,38.4515,43.0,2021-03-20,09:09:43.966000+00:00
1,630,earthquake,6.4, New Zealand,-177.6758,-29.961,20.0,2021-04-01,09:56:37.651000+00:00
0,554,earthquake,6.0,Fiji region,-179.3796,-21.8006,595.0,2021-04-01,15:11:18.213000+00:00
1,670,earthquake,6.6,east of the South Sandwich Islands,-7.843,-58.0139,10.0,2021-04-03,01:16:39.455000+00:00
0,588,earthquake,6.1, New Zealand,179.6324,-37.46,24.0,2021-04-05,07:37:52.938000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-176.6124,-29.0489,18.0,2021-04-07,09:53:29.653000+00:00
0,643,earthquake,6.0, Indonesia,112.5054,-8.5707,67.0,2021-04-10,07:00:15.485000+00:00
0,574,earthquake,6.1, Philippines,124.6443,4.1322,300.0,2021-04-10,09:30:43.306000+00:00
0,555,earthquake,6.0, Papua New Guinea,145.7329,-3.444,9.0,2021-04-10,11:38:31.524000+00:00
0,575,earthquake,6.1, Indonesia,96.5601,0.1831,9.0,2021-04-19,23:58:22.503000+00:00
0,652,earthquake,6.5, Tonga,-176.2702,-18.9036,301.0,2021-04-24,00:23:38.164000+00:00
0,651,earthquake,6.5, Tonga,-177.1526,-21.6097,246.0,2021-04-25,22:28:02.196000+00:00
0,574,earthquake,6.1, Papua New Guinea,145.5171,-3.407,10.0,2021-04-27,08:05:31.717000+00:00
0,2228,earthquake,6.0, India,92.4565,26.7813,34.0,2021-04-28,02:21:26.212000+00:00
0,572,earthquake,6.1,Kermadec Islands region,-176.3205,-29.339,10.0,2021-04-29,06:50:26.915000+00:00
0,572,earthquake,6.1,west of Macquarie Island,144.2159,-54.4135,10.0,2021-05-07,15:21:13.760000+00:00
0,572,earthquake,6.1,Fiji region,-177.5658,-18.7443,384.0,2021-05-07,23:35:14.938000+00:00
0,570,earthquake,6.0, El Salvador,-90.2266,13.2742,22.0,2021-05-12,08:45:44.539000+00:00
0,694,earthquake,6.7,Mauritius - Reunion region,66.3135,-17.3874,10.0,2021-05-12,14:05:15.667000+00:00
0,582,earthquake,6.1, Panama,-82.4146,6.7137,10.0,2021-05-13,09:42:12.044000+00:00
0,634,earthquake,6.0, Japan,141.8167,37.7169,32.0,2021-05-13,23:58:14.041000+00:00
0,698,earthquake,6.7, Indonesia,96.6442,0.1364,11.0,2021-05-14,06:33:07.879000+00:00
0,691,earthquake,6.7,southern East Pacific Rise,-109.3943,-33.0647,10.0,2021-05-19,00:42:19.688000+00:00
0,1017,earthquake,6.1, China,100.0082,25.7274,9.0,2021-05-21,13:48:37.193000+00:00
0,1025,earthquake,7.3, China,98.2513,34.5983,10.0,2021-05-21,18:04:13.565000+00:00
1,652,earthquake,6.5, Wallis and Futuna,-177.3725,-16.6009,10.0,2021-05-21,22:13:18.379000+00:00
0,593,earthquake,6.2, Indonesia,126.2911,0.3165,26.0,2021-06-03,10:09:58.295000+00:00
1,650,earthquake,6.5, New Zealand,-177.8449,-30.2162,25.0,2021-06-20,17:05:50.681000+00:00
0,573,earthquake,6.1,Fiji region,-179.416,-21.8116,599.56,2021-07-02,20:14:37.663000+00:00
0,576,earthquake,6.0, Chile,-71.4818,-28.7361,22.0,2021-07-04,01:29:15.977000+00:00
0,1124,earthquake,6.0,California,-119.4998333,38.5075,7.45,2021-07-08,22:49:48.110000+00:00
0,572,earthquake,6.1, Indonesia,126.4984,2.9494,44.33,2021-07-10,00:43:55.986000+00:00
0,635,earthquake,6.1, Panama,-82.6774,6.8258,4.07,2021-07-17,20:56:10.107000+00:00
0,554,earthquake,6.0, Papua New Guinea,146.7999,-3.2314,8.37,2021-07-21,14:26:00.341000+00:00
1,833,earthquake,6.7, Panama,-82.779,7.3926,10.0,2021-07-21,21:15:12.269000+00:00
1,935,earthquake,6.7, Philippines,120.7259,13.7047,110.0,2021-07-23,20:48:57.357000+00:00
0,575,earthquake,6.1,Kermadec Islands region,-176.8643,-29.9271,10.0,2021-07-24,12:51:28.422000+00:00
1,618,earthquake,6.3, Indonesia,121.9083,-0.7679,11.0,2021-07-26,12:09:06.655000+00:00
1,1252,earthquake,8.2,Alaska Peninsula,-157.8876,55.3635,35.0,2021-07-29,06:15:49.188000+00:00
0,675,earthquake,6.2, Peru,-80.6156,-4.9149,34.0,2021-07-30,17:10:19.554000+00:00
0,555,earthquake,6.0, Indonesia,133.958,-4.499,10.0,2021-08-02,05:01:19.974000+00:00
0,576,earthquake,6.1, India region,94.0192,8.8809,10.0,2021-08-03,03:42:38.345000+00:00
1,867,earthquake,7.1, Philippines,126.7151,6.4748,55.14,2021-08-11,17:46:13.143000+00:00
1,868,earthquake,7.5,South Sandwich Islands region,-25.0316,-57.5674,47.23,2021-08-12,18:32:52.464000+00:00
0,1009,earthquake,8.1,South Sandwich Islands region,-25.2637,-58.3753,22.79,2021-08-12,18:35:17.231000+00:00
